"lat","lon","depth","starttime","energy","duration","date","day_of_year"
48.275,-123.365,22.5," 2011-08-20 19:02:30",0," None ",2011-08-20,232
48.21,-123.57,60," 2011-08-20 19:05:00",0," None ",2011-08-20,232
48.21,-123.575,60," 2011-08-20 19:07:30",0," None ",2011-08-20,232
48.39,-123.1,48," 2011-08-20 19:10:00",0," None ",2011-08-20,232
48.105,-123.5,60," 2011-08-20 19:10:00",0," None ",2011-08-20,232
48.11,-123.69,20," 2011-08-20 19:12:30",0," None ",2011-08-20,232
48.18,-123.31,30.5," 2011-08-20 19:15:00",0," None ",2011-08-20,232
48.41,-122.86,58," 2011-08-20 19:17:30",0," None ",2011-08-20,232
48.405,-122.847,58.2," 2011-08-20 19:20:00",0," None ",2011-08-20,232
48.37,-122.86,60," 2011-08-20 19:22:30",0," None ",2011-08-20,232
48.355,-122.975,60," 2011-08-20 19:25:00",0," None ",2011-08-20,232
48.29,-122.925,31," 2011-08-20 19:27:30",0," None ",2011-08-20,232
48.09,-123.405,56," 2011-08-20 19:45:00",0," None ",2011-08-20,232
48.26,-122.96,60," 2011-08-20 19:47:30",0," None ",2011-08-20,232
47.99,-123.28,40.5," 2011-08-20 19:52:30",0," None ",2011-08-20,232
48.07,-123.29,55," 2011-08-20 19:55:00",0," None ",2011-08-20,232
48.225,-123.775,42," 2011-08-20 19:55:00",0," None ",2011-08-20,232
48.125,-123.63,60," 2011-08-20 19:57:30",0," None ",2011-08-20,232
48.185,-123.53,20," 2011-08-20 20:00:00",0," None ",2011-08-20,232
47.82,-123.41,20," 2011-08-20 20:05:00",0," None ",2011-08-20,232
47.82,-123.38,20," 2011-08-20 20:07:30",0," None ",2011-08-20,232
48.09,-123.575,20," 2011-08-20 20:10:00",0," None ",2011-08-20,232
48.08,-123.53,20," 2011-08-20 20:12:30",0," None ",2011-08-20,232
48.13,-123.64,44," 2011-08-20 20:17:30",0," None ",2011-08-20,232
47.99,-123.59,60," 2011-08-20 20:20:00",0," None ",2011-08-20,232
48.05,-123.465,20," 2011-08-20 20:22:30",0," None ",2011-08-20,232
48.093,-123.222,53.5," 2011-08-20 20:27:30",0," None ",2011-08-20,232
48.155,-123.368,35.2," 2011-08-20 20:30:00",0," None ",2011-08-20,232
48.17,-123.33,20," 2011-08-20 20:32:30",0," None ",2011-08-20,232
48.06,-123.57,26," 2011-08-20 20:35:00",0," None ",2011-08-20,232
48.07,-123.5,20," 2011-08-20 20:40:00",0," None ",2011-08-20,232
48.09,-123.7,20," 2011-08-20 20:45:00",0," None ",2011-08-20,232
48.41,-123.37,51," 2011-08-20 20:52:30",0," None ",2011-08-20,232
47.94,-123.58,60," 2011-08-20 20:57:30",0," None ",2011-08-20,232
47.955,-123.585,20," 2011-08-20 21:02:30",0," None ",2011-08-20,232
48.31,-123.25,33," 2011-08-20 21:07:30",0," None ",2011-08-20,232
48.17,-123.56,26.5," 2011-08-20 21:10:00",0," None ",2011-08-20,232
48.49,-123.58,20," 2011-08-20 21:12:30",0," None ",2011-08-20,232
47.91,-123.565,53," 2011-08-20 21:15:00",0," None ",2011-08-20,232
47.88,-123.63,20," 2011-08-20 21:17:30",0," None ",2011-08-20,232
48.385,-123.63,20," 2011-08-20 21:20:00",0," None ",2011-08-20,232
47.98,-123.68,41.5," 2011-08-20 21:25:00",0," None ",2011-08-20,232
48.5,-123.15,41," 2011-08-20 21:32:30",0," None ",2011-08-20,232
48.425,-123.41,60," 2011-08-20 21:40:00",0," None ",2011-08-20,232
48.16,-123.49,43," 2011-08-20 21:42:30",0," None ",2011-08-20,232
48.46,-123.62,50," 2011-08-20 21:42:30",0," None ",2011-08-20,232
48.14,-123.62,29," 2011-08-20 21:45:00",0," None ",2011-08-20,232
48.31,-123.62,20," 2011-08-20 21:55:00",0," None ",2011-08-20,232
48.17,-123.44,60," 2011-08-20 21:57:30",0," None ",2011-08-20,232
48.21,-123.555,33.5," 2011-08-20 22:00:00",0," None ",2011-08-20,232
48.22,-123.63,20," 2011-08-20 22:10:00",0," None ",2011-08-20,232
48.115,-123.68,20," 2011-08-20 22:12:30",0," None ",2011-08-20,232
48.22,-123.72,38," 2011-08-20 22:15:00",0," None ",2011-08-20,232
48.095,-123.683,32.5," 2011-08-20 22:17:30",0," None ",2011-08-20,232
48.13,-123.7,20," 2011-08-20 22:20:00",0," None ",2011-08-20,232
48.13,-123.642,46," 2011-08-20 22:22:30",0," None ",2011-08-20,232
48.25,-123.347,51.8," 2011-08-20 22:25:00",0," None ",2011-08-20,232
48.285,-123.352,45," 2011-08-20 22:27:30",0," None ",2011-08-20,232
48.27,-123.31,25," 2011-08-20 22:30:00",0," None ",2011-08-20,232
48.28,-123.37,20," 2011-08-20 22:32:30",0," None ",2011-08-20,232
48.265,-123.418,20.5," 2011-08-20 22:35:00",0," None ",2011-08-20,232
48.27,-123.525,32.5," 2011-08-20 22:37:30",0," None ",2011-08-20,232
48.255,-123.47,20," 2011-08-20 22:40:00",0," None ",2011-08-20,232
48.225,-123.44,30.8," 2011-08-20 22:42:30",0," None ",2011-08-20,232
48.15,-123.62,28," 2011-08-20 22:47:30",0," None ",2011-08-20,232
48.125,-123.615,24.5," 2011-08-20 22:50:00",0," None ",2011-08-20,232
48.102,-123.618,20," 2011-08-20 22:52:30",0," None ",2011-08-20,232
48.058,-123.69,27.8," 2011-08-20 22:55:00",0," None ",2011-08-20,232
48.07,-123.692,28.5," 2011-08-20 22:57:30",0," None ",2011-08-20,232
48.37,-123.57,20," 2011-08-20 23:12:30",0," None ",2011-08-20,232
48.343,-123.29,36.5," 2011-08-20 23:22:30",0," None ",2011-08-20,232
48.367,-123.295,27," 2011-08-20 23:25:00",0," None ",2011-08-20,232
48.29,-123.59,20," 2011-08-20 23:35:00",0," None ",2011-08-20,232
48.205,-123.703,22.5," 2011-08-20 23:37:30",0," None ",2011-08-20,232
48.2,-123.685,31.2," 2011-08-20 23:40:00",0," None ",2011-08-20,232
48.13,-123.705,20," 2011-08-20 23:47:30",0," None ",2011-08-20,232
48.17,-123.68,20," 2011-08-20 23:50:00",0," None ",2011-08-20,232
48.5,-123.56,50," 2011-08-20 23:52:30",0," None ",2011-08-20,232
48.233,-123.593,29.8," 2011-08-21 00:10:00",0," None ",2011-08-21,233
48.3,-123.66,30," 2011-08-21 00:12:30",0," None ",2011-08-21,233
48.433,-123.455,33," 2011-08-21 00:22:30",0," None ",2011-08-21,233
48.18,-123.33,60," 2011-08-21 00:25:00",0," None ",2011-08-21,233
48.12,-123.635,33.5," 2011-08-21 00:27:30",0," None ",2011-08-21,233
48.133,-123.625,32.5," 2011-08-21 00:30:00",0," None ",2011-08-21,233
48.18,-123.64,23.5," 2011-08-21 00:32:30",0," None ",2011-08-21,233
48.59,-123.21,60," 2011-08-21 00:37:30",0," None ",2011-08-21,233
48.3,-123.265,56," 2011-08-21 00:40:00",0," None ",2011-08-21,233
48.3,-123.57,38," 2011-08-21 00:42:30",0," None ",2011-08-21,233
48.04,-123.79,20," 2011-08-21 00:45:00",0," None ",2011-08-21,233
48.08,-123.63,40," 2011-08-21 00:47:30",0," None ",2011-08-21,233
48.35,-123.447,35.8," 2011-08-21 00:50:00",0," None ",2011-08-21,233
48.375,-123.49,33.8," 2011-08-21 00:52:30",0," None ",2011-08-21,233
48.125,-123.68,20," 2011-08-21 00:55:00",0," None ",2011-08-21,233
48.16,-123.72,34.5," 2011-08-21 00:57:30",0," None ",2011-08-21,233
48.06,-123.71,20," 2011-08-21 01:00:00",0," None ",2011-08-21,233
48.255,-123.675,42," 2011-08-21 01:02:30",0," None ",2011-08-21,233
48.275,-123.565,35.2," 2011-08-21 01:05:00",0," None ",2011-08-21,233
48.22,-123.62,42.8," 2011-08-21 01:07:30",0," None ",2011-08-21,233
48.2,-123.625,40," 2011-08-21 01:10:00",0," None ",2011-08-21,233
48.013,-123.665,26.5," 2011-08-21 01:12:30",0," None ",2011-08-21,233
48.088,-123.672,42.5," 2011-08-21 01:15:00",0," None ",2011-08-21,233
48.035,-123.62,30.8," 2011-08-21 01:17:30",0," None ",2011-08-21,233
48.108,-123.615,20," 2011-08-21 01:20:00",0," None ",2011-08-21,233
48.12,-123.6,20," 2011-08-21 01:22:30",0," None ",2011-08-21,233
48.05,-123.662,29," 2011-08-21 01:25:00",0," None ",2011-08-21,233
48.108,-123.675,37," 2011-08-21 01:27:30",0," None ",2011-08-21,233
48.125,-123.65,30.8," 2011-08-21 01:30:00",0," None ",2011-08-21,233
48.17,-123.688,24.5," 2011-08-21 01:32:30",0," None ",2011-08-21,233
48.2,-123.735,39.8," 2011-08-21 01:35:00",0," None ",2011-08-21,233
48.185,-123.675,24," 2011-08-21 01:37:30",0," None ",2011-08-21,233
48.11,-123.675,20," 2011-08-21 01:40:00",0," None ",2011-08-21,233
48.08,-123.685,20," 2011-08-21 01:42:30",0," None ",2011-08-21,233
48.05,-123.405,24," 2011-08-21 01:45:00",0," None ",2011-08-21,233
48.405,-123.485,48," 2011-08-21 01:45:00",0," None ",2011-08-21,233
43.79,-123.48,49," 2011-08-21 01:45:00",0," None ",2011-08-21,233
48.2,-123.68,23," 2011-08-21 01:47:30",0," None ",2011-08-21,233
48.183,-123.668,23," 2011-08-21 01:50:00",0," None ",2011-08-21,233
48.195,-123.545,32.8," 2011-08-21 01:52:30",0," None ",2011-08-21,233
48.242,-123.632,38.5," 2011-08-21 01:55:00",0," None ",2011-08-21,233
48.192,-123.502,27," 2011-08-21 01:57:30",0," None ",2011-08-21,233
48.2,-123.5,27.2," 2011-08-21 02:00:00",0," None ",2011-08-21,233
48.17,-123.68,47," 2011-08-21 02:02:30",0," None ",2011-08-21,233
48.34,-123.67,47," 2011-08-21 02:07:30",0," None ",2011-08-21,233
43.58,-123.79,20," 2011-08-21 02:07:30",0," None ",2011-08-21,233
48.065,-123.705,40," 2011-08-21 02:10:00",0," None ",2011-08-21,233
48.2,-123.66,31," 2011-08-21 02:17:30",0," None ",2011-08-21,233
48.02,-123.65,53," 2011-08-21 02:22:30",0," None ",2011-08-21,233
48.03,-123.765,20," 2011-08-21 02:25:00",0," None ",2011-08-21,233
48.18,-123.52,60," 2011-08-21 02:27:30",0," None ",2011-08-21,233
48.112,-123.685,34.8," 2011-08-21 02:30:00",0," None ",2011-08-21,233
48.14,-123.662,38," 2011-08-21 02:32:30",0," None ",2011-08-21,233
43.8,-123.7,47," 2011-08-21 02:32:30",0," None ",2011-08-21,233
48.175,-123.67,32.2," 2011-08-21 02:35:00",0," None ",2011-08-21,233
48.18,-123.54,60," 2011-08-21 02:37:30",0," None ",2011-08-21,233
48.15,-123.655,39.5," 2011-08-21 02:42:30",0," None ",2011-08-21,233
48.153,-123.66,37.5," 2011-08-21 02:45:00",0," None ",2011-08-21,233
44.4,-122.88,60," 2011-08-21 02:50:00",0," None ",2011-08-21,233
44,-123.31,20," 2011-08-21 02:50:00",0," None ",2011-08-21,233
48.49,-123.26,28," 2011-08-21 03:00:00",0," None ",2011-08-21,233
43.755,-123.575,41.5," 2011-08-21 03:02:30",0," None ",2011-08-21,233
43.79,-123.51,60," 2011-08-21 03:05:00",0," None ",2011-08-21,233
48.117,-123.68,38.8," 2011-08-21 03:07:30",0," None ",2011-08-21,233
48.11,-123.665,39.2," 2011-08-21 03:10:00",0," None ",2011-08-21,233
48.32,-123.35,31," 2011-08-21 03:22:30",0," None ",2011-08-21,233
43.78,-123.62,20," 2011-08-21 03:22:30",0," None ",2011-08-21,233
48.4,-123.35,26," 2011-08-21 03:25:00",0," None ",2011-08-21,233
43.73,-123.68,20," 2011-08-21 03:25:00",0," None ",2011-08-21,233
48.17,-123.69,20," 2011-08-21 03:32:30",0," None ",2011-08-21,233
48.138,-123.685,39.8," 2011-08-21 03:35:00",0," None ",2011-08-21,233
48.16,-123.675,49," 2011-08-21 03:37:30",0," None ",2011-08-21,233
48.09,-123.55,60," 2011-08-21 03:40:00",0," None ",2011-08-21,233
48.12,-123.67,20," 2011-08-21 03:45:00",0," None ",2011-08-21,233
48.138,-123.655,30.8," 2011-08-21 03:47:30",0," None ",2011-08-21,233
48.18,-123.68,21.2," 2011-08-21 03:50:00",0," None ",2011-08-21,233
48.17,-123.665,26.2," 2011-08-21 03:52:30",0," None ",2011-08-21,233
48.205,-123.685,36," 2011-08-21 03:55:00",0," None ",2011-08-21,233
48.332,-123.72,58," 2011-08-21 03:57:30",0," None ",2011-08-21,233
48.273,-123.507,24.5," 2011-08-21 04:00:00",0," None ",2011-08-21,233
48.295,-123.52,24.8," 2011-08-21 04:02:30",0," None ",2011-08-21,233
48.278,-123.515,24.8," 2011-08-21 04:05:00",0," None ",2011-08-21,233
48.27,-123.498,23," 2011-08-21 04:07:30",0," None ",2011-08-21,233
48.195,-123.605,20," 2011-08-21 04:10:00",0," None ",2011-08-21,233
48.155,-123.53,24.5," 2011-08-21 04:12:30",0," None ",2011-08-21,233
48.18,-123.5,20," 2011-08-21 04:15:00",0," None ",2011-08-21,233
48.185,-123.512,21.2," 2011-08-21 04:17:30",0," None ",2011-08-21,233
48.27,-123.623,30," 2011-08-21 04:20:00",0," None ",2011-08-21,233
48.21,-123.412,36.5," 2011-08-21 04:22:30",0," None ",2011-08-21,233
48.24,-123.49,25.5," 2011-08-21 04:25:00",0," None ",2011-08-21,233
48.235,-123.513,23," 2011-08-21 04:27:30",0," None ",2011-08-21,233
48.2,-123.725,60," 2011-08-21 04:30:00",0," None ",2011-08-21,233
48.2,-123.523,22.5," 2011-08-21 04:32:30",0," None ",2011-08-21,233
48.255,-123.542,24.5," 2011-08-21 04:35:00",0," None ",2011-08-21,233
48.12,-123.4,38," 2011-08-21 04:37:30",0," None ",2011-08-21,233
48.3,-123.69,60," 2011-08-21 04:37:30",0," None ",2011-08-21,233
48.29,-123.322,60," 2011-08-21 04:42:30",0," None ",2011-08-21,233
48.295,-123.35,39.5," 2011-08-21 04:45:00",0," None ",2011-08-21,233
48.29,-123.305,29," 2011-08-21 04:47:30",0," None ",2011-08-21,233
48.165,-123.41,20," 2011-08-21 04:50:00",0," None ",2011-08-21,233
48.41,-123.59,20," 2011-08-21 04:52:30",0," None ",2011-08-21,233
48.29,-123.4,20," 2011-08-21 05:00:00",0," None ",2011-08-21,233
48.228,-123.405,34.8," 2011-08-21 05:05:00",0," None ",2011-08-21,233
48.222,-123.282,34.5," 2011-08-21 05:07:30",0," None ",2011-08-21,233
48.15,-123.41,36," 2011-08-21 05:10:00",0," None ",2011-08-21,233
48.215,-123.505,44," 2011-08-21 05:12:30",0," None ",2011-08-21,233
48.248,-123.562,32," 2011-08-21 05:15:00",0," None ",2011-08-21,233
48.31,-123.49,28," 2011-08-21 05:17:30",0," None ",2011-08-21,233
48.188,-123.662,34," 2011-08-21 05:25:00",0," None ",2011-08-21,233
48.225,-123.705,25," 2011-08-21 05:27:30",0," None ",2011-08-21,233
48.2,-123.715,28," 2011-08-21 05:30:00",0," None ",2011-08-21,233
48.337,-123.54,38," 2011-08-21 05:32:30",0," None ",2011-08-21,233
48.3,-123.405,39," 2011-08-21 05:35:00",0," None ",2011-08-21,233
48.13,-123.42,20," 2011-08-21 05:42:30",0," None ",2011-08-21,233
48.302,-123.17,30.8," 2011-08-21 05:47:30",0," None ",2011-08-21,233
48.36,-123.22,20," 2011-08-21 05:50:00",0," None ",2011-08-21,233
48.42,-123.32,60," 2011-08-21 05:52:30",0," None ",2011-08-21,233
48.38,-123.35,48," 2011-08-21 05:55:00",0," None ",2011-08-21,233
48.325,-123.35,54.5," 2011-08-21 06:00:00",0," None ",2011-08-21,233
48.28,-123.41,60," 2011-08-21 06:02:30",0," None ",2011-08-21,233
48.302,-123.388,40.8," 2011-08-21 06:05:00",0," None ",2011-08-21,233
48.32,-123.765,60," 2011-08-21 06:07:30",0," None ",2011-08-21,233
48.235,-123.36,44.8," 2011-08-21 06:10:00",0," None ",2011-08-21,233
48.203,-123.422,35," 2011-08-21 06:12:30",0," None ",2011-08-21,233
48.225,-123.4,29," 2011-08-21 06:15:00",0," None ",2011-08-21,233
48.295,-123.483,29.2," 2011-08-21 06:17:30",0," None ",2011-08-21,233
48.275,-123.525,23.5," 2011-08-21 06:20:00",0," None ",2011-08-21,233
48.28,-123.45,30," 2011-08-21 06:22:30",0," None ",2011-08-21,233
48.28,-123.43,26," 2011-08-21 06:25:00",0," None ",2011-08-21,233
48.345,-123.398,40," 2011-08-21 06:27:30",0," None ",2011-08-21,233
48.3,-123.99,50," 2011-08-21 06:35:00",0," None ",2011-08-21,233
48.197,-123.645,30," 2011-08-21 06:37:30",0," None ",2011-08-21,233
48.153,-123.65,38," 2011-08-21 06:40:00",0," None ",2011-08-21,233
48.26,-123.43,31.5," 2011-08-21 06:42:30",0," None ",2011-08-21,233
48.3,-123.325,23.2," 2011-08-21 06:45:00",0," None ",2011-08-21,233
48.12,-123.72,20," 2011-08-21 06:47:30",0," None ",2011-08-21,233
48.29,-123.4,47," 2011-08-21 06:50:00",0," None ",2011-08-21,233
48.142,-123.648,40," 2011-08-21 06:52:30",0," None ",2011-08-21,233
48.215,-123.66,32," 2011-08-21 06:55:00",0," None ",2011-08-21,233
48.235,-123.637,35.8," 2011-08-21 06:57:30",0," None ",2011-08-21,233
48.33,-123.62,20," 2011-08-21 07:02:30",0," None ",2011-08-21,233
48.43,-123.23,46.2," 2011-08-21 07:05:00",0," None ",2011-08-21,233
48.47,-123.305,50.5," 2011-08-21 07:07:30",0," None ",2011-08-21,233
48.39,-123.64,30," 2011-08-21 07:10:00",0," None ",2011-08-21,233
48.13,-123.68,20," 2011-08-21 07:10:00",0," None ",2011-08-21,233
48.23,-123.64,41.5," 2011-08-21 07:12:30",0," None ",2011-08-21,233
48.205,-123.645,20," 2011-08-21 07:15:00",0," None ",2011-08-21,233
48.43,-123.34,60," 2011-08-21 07:17:30",0," None ",2011-08-21,233
48.415,-123.3,38," 2011-08-21 07:20:00",0," None ",2011-08-21,233
48.4,-123.38,40," 2011-08-21 07:22:30",0," None ",2011-08-21,233
48.295,-123.45,20," 2011-08-21 07:27:30",0," None ",2011-08-21,233
48.465,-123.26,27.8," 2011-08-21 07:30:00",0," None ",2011-08-21,233
48.495,-123.225,23," 2011-08-21 07:32:30",0," None ",2011-08-21,233
48.51,-123.233,30," 2011-08-21 07:35:00",0," None ",2011-08-21,233
48.515,-123.165,36," 2011-08-21 07:37:30",0," None ",2011-08-21,233
48.52,-123.12,40," 2011-08-21 07:40:00",0," None ",2011-08-21,233
48.485,-123.11,60," 2011-08-21 07:42:30",0," None ",2011-08-21,233
48.42,-123.49,53.5," 2011-08-21 07:42:30",0," None ",2011-08-21,233
48.055,-123.625,31.5," 2011-08-21 07:45:00",0," None ",2011-08-21,233
48.297,-123.515,22," 2011-08-21 07:52:30",0," None ",2011-08-21,233
48.23,-123.725,45.5," 2011-08-21 07:55:00",0," None ",2011-08-21,233
48.235,-123.72,53.5," 2011-08-21 07:57:30",0," None ",2011-08-21,233
48.225,-123.7,20," 2011-08-21 08:00:00",0," None ",2011-08-21,233
48.24,-123.73,21.2," 2011-08-21 08:02:30",0," None ",2011-08-21,233
48.22,-123.75,20," 2011-08-21 08:05:00",0," None ",2011-08-21,233
48.1,-123.75,20.5," 2011-08-21 08:10:00",0," None ",2011-08-21,233
48.028,-123.718,28.5," 2011-08-21 08:12:30",0," None ",2011-08-21,233
48.095,-123.627,39.5," 2011-08-21 08:15:00",0," None ",2011-08-21,233
48.08,-123.7,20," 2011-08-21 08:17:30",0," None ",2011-08-21,233
48.09,-123.63,39.5," 2011-08-21 08:20:00",0," None ",2011-08-21,233
48.13,-123.7,20," 2011-08-21 08:22:30",0," None ",2011-08-21,233
48.32,-123.58,60," 2011-08-21 08:25:00",0," None ",2011-08-21,233
48.328,-123.453,53.5," 2011-08-21 08:37:30",0," None ",2011-08-21,233
48.37,-123.347,36.2," 2011-08-21 08:40:00",0," None ",2011-08-21,233
48.325,-123.565,28," 2011-08-21 08:42:30",0," None ",2011-08-21,233
48.225,-123.69,20," 2011-08-21 08:45:00",0," None ",2011-08-21,233
48.2,-123.695,22," 2011-08-21 08:47:30",0," None ",2011-08-21,233
48.15,-123.685,33," 2011-08-21 08:50:00",0," None ",2011-08-21,233
48.195,-123.707,22.5," 2011-08-21 08:52:30",0," None ",2011-08-21,233
48.26,-123.7,37," 2011-08-21 08:55:00",0," None ",2011-08-21,233
48.08,-123.645,40," 2011-08-21 08:57:30",0," None ",2011-08-21,233
48.34,-123.37,34.8," 2011-08-21 09:02:30",0," None ",2011-08-21,233
48.388,-123.375,31.2," 2011-08-21 09:05:00",0," None ",2011-08-21,233
48.34,-123.485,46.2," 2011-08-21 09:07:30",0," None ",2011-08-21,233
48.123,-123.6,31.5," 2011-08-21 09:22:30",0," None ",2011-08-21,233
48.225,-123.62,28.2," 2011-08-21 09:25:00",0," None ",2011-08-21,233
48.185,-123.655,29," 2011-08-21 09:27:30",0," None ",2011-08-21,233
48.19,-123.68,32.5," 2011-08-21 09:30:00",0," None ",2011-08-21,233
48.225,-123.68,20," 2011-08-21 09:32:30",0," None ",2011-08-21,233
48.285,-123.583,27.8," 2011-08-21 09:35:00",0," None ",2011-08-21,233
48.215,-123.482,25," 2011-08-21 09:37:30",0," None ",2011-08-21,233
48.207,-123.51,29," 2011-08-21 09:40:00",0," None ",2011-08-21,233
48.265,-123.535,20," 2011-08-21 09:42:30",0," None ",2011-08-21,233
48.26,-123.525,25," 2011-08-21 09:45:00",0," None ",2011-08-21,233
48.265,-123.547,40.8," 2011-08-21 09:47:30",0," None ",2011-08-21,233
48.213,-123.515,34.5," 2011-08-21 09:50:00",0," None ",2011-08-21,233
48.188,-123.523,20," 2011-08-21 09:52:30",0," None ",2011-08-21,233
48.19,-123.52,20," 2011-08-21 09:55:00",0," None ",2011-08-21,233
48.21,-123.597,48," 2011-08-21 10:02:30",0," None ",2011-08-21,233
48.23,-123.7,42.8," 2011-08-21 10:05:00",0," None ",2011-08-21,233
48.155,-123.71,32," 2011-08-21 10:07:30",0," None ",2011-08-21,233
48.17,-123.64,28," 2011-08-21 10:10:00",0," None ",2011-08-21,233
48.215,-123.51,34.8," 2011-08-21 10:12:30",0," None ",2011-08-21,233
48.22,-123.515,44.2," 2011-08-21 10:15:00",0," None ",2011-08-21,233
48,-123.73,20," 2011-08-21 10:17:30",0," None ",2011-08-21,233
48.11,-123.71,30," 2011-08-21 10:20:00",0," None ",2011-08-21,233
48.14,-123.63,28," 2011-08-21 10:22:30",0," None ",2011-08-21,233
48.05,-123.635,60," 2011-08-21 10:25:00",0," None ",2011-08-21,233
48.058,-123.643,31.8," 2011-08-21 10:27:30",0," None ",2011-08-21,233
48.085,-123.66,20," 2011-08-21 10:30:00",0," None ",2011-08-21,233
48.15,-123.7,47," 2011-08-21 10:32:30",0," None ",2011-08-21,233
48.24,-123.707,21," 2011-08-21 10:35:00",0," None ",2011-08-21,233
48.22,-123.7,20," 2011-08-21 10:37:30",0," None ",2011-08-21,233
48.22,-123.64,35.5," 2011-08-21 10:40:00",0," None ",2011-08-21,233
43.8,-123.48,47," 2011-08-21 10:40:00",0," None ",2011-08-21,233
48.235,-123.645,32," 2011-08-21 10:42:30",0," None ",2011-08-21,233
48.25,-123.62,30.8," 2011-08-21 10:45:00",0," None ",2011-08-21,233
48.125,-123.685,29," 2011-08-21 10:50:00",0," None ",2011-08-21,233
48.42,-123.58,60," 2011-08-21 10:55:00",0," None ",2011-08-21,233
48.305,-123.718,60," 2011-08-21 10:57:30",0," None ",2011-08-21,233
48.215,-123.735,60," 2011-08-21 11:00:00",0," None ",2011-08-21,233
48,-123.73,51," 2011-08-21 11:05:00",0," None ",2011-08-21,233
48.08,-123.77,20," 2011-08-21 11:07:30",0," None ",2011-08-21,233
48.18,-123.78,60," 2011-08-21 11:12:30",0," None ",2011-08-21,233
48.225,-123.735,39," 2011-08-21 11:15:00",0," None ",2011-08-21,233
48.12,-123.8,20," 2011-08-21 11:17:30",0," None ",2011-08-21,233
48.38,-123.785,36," 2011-08-21 11:22:30",0," None ",2011-08-21,233
48.27,-123.79,20," 2011-08-21 11:25:00",0," None ",2011-08-21,233
48.248,-123.72,41," 2011-08-21 11:30:00",0," None ",2011-08-21,233
48.25,-123.662,29," 2011-08-21 11:32:30",0," None ",2011-08-21,233
48.22,-123.697,20," 2011-08-21 11:35:00",0," None ",2011-08-21,233
48.225,-123.705,23," 2011-08-21 11:37:30",0," None ",2011-08-21,233
48.215,-123.725,30," 2011-08-21 11:40:00",0," None ",2011-08-21,233
48.225,-123.722,27.5," 2011-08-21 11:42:30",0," None ",2011-08-21,233
48.295,-123.64,20," 2011-08-21 11:45:00",0," None ",2011-08-21,233
48.29,-123.645,20," 2011-08-21 11:47:30",0," None ",2011-08-21,233
48.305,-123.653,48.5," 2011-08-21 11:50:00",0," None ",2011-08-21,233
48.215,-123.6,33.5," 2011-08-21 11:52:30",0," None ",2011-08-21,233
48.195,-123.645,24.2," 2011-08-21 11:57:30",0," None ",2011-08-21,233
48.185,-123.635,25," 2011-08-21 12:00:00",0," None ",2011-08-21,233
48.172,-123.678,30," 2011-08-21 12:02:30",0," None ",2011-08-21,233
48.23,-123.763,20.8," 2011-08-21 12:07:30",0," None ",2011-08-21,233
48.25,-123.722,20," 2011-08-21 12:10:00",0," None ",2011-08-21,233
48.248,-123.692,20," 2011-08-21 12:12:30",0," None ",2011-08-21,233
48.32,-123.56,31.5," 2011-08-21 12:15:00",0," None ",2011-08-21,233
48.4,-123.53,47.5," 2011-08-21 12:17:30",0," None ",2011-08-21,233
48.375,-123.42,34.8," 2011-08-21 12:20:00",0," None ",2011-08-21,233
48.352,-123.403,31.2," 2011-08-21 12:22:30",0," None ",2011-08-21,233
48.32,-123.94,38," 2011-08-21 12:27:30",0," None ",2011-08-21,233
48.293,-123.71,20," 2011-08-21 12:30:00",0," None ",2011-08-21,233
48.31,-123.61,27.5," 2011-08-21 12:32:30",0," None ",2011-08-21,233
48.293,-123.657,33.2," 2011-08-21 12:52:30",0," None ",2011-08-21,233
48.3,-123.79,60," 2011-08-21 13:15:00",0," None ",2011-08-21,233
48.305,-123.672,22," 2011-08-21 13:20:00",0," None ",2011-08-21,233
48.285,-123.685,26," 2011-08-21 13:22:30",0," None ",2011-08-21,233
48.33,-123.43,41," 2011-08-21 13:35:00",0," None ",2011-08-21,233
48.29,-123.595,20," 2011-08-21 13:40:00",0," None ",2011-08-21,233
48.307,-123.63,20," 2011-08-21 13:42:30",0," None ",2011-08-21,233
48.19,-123.565,46," 2011-08-21 13:45:00",0," None ",2011-08-21,233
48.21,-123.653,30.8," 2011-08-21 13:47:30",0," None ",2011-08-21,233
48.245,-123.715,28.2," 2011-08-21 13:50:00",0," None ",2011-08-21,233
48.22,-123.718,22," 2011-08-21 13:52:30",0," None ",2011-08-21,233
48.24,-123.705,20.8," 2011-08-21 13:55:00",0," None ",2011-08-21,233
48.3,-123.83,38," 2011-08-21 13:57:30",0," None ",2011-08-21,233
48.203,-123.635,36.8," 2011-08-21 14:00:00",0," None ",2011-08-21,233
43.72,-123.625,20," 2011-08-21 14:00:00",0," None ",2011-08-21,233
48.218,-123.64,28.2," 2011-08-21 14:02:30",0," None ",2011-08-21,233
48.228,-123.678,20," 2011-08-21 14:05:00",0," None ",2011-08-21,233
48.215,-123.655,20.2," 2011-08-21 14:07:30",0," None ",2011-08-21,233
48.19,-123.668,20," 2011-08-21 14:10:00",0," None ",2011-08-21,233
48.19,-123.635,22.5," 2011-08-21 14:12:30",0," None ",2011-08-21,233
48.287,-123.53,28.2," 2011-08-21 14:15:00",0," None ",2011-08-21,233
48.3,-123.51,20," 2011-08-21 14:17:30",0," None ",2011-08-21,233
48.188,-123.623,20," 2011-08-21 14:20:00",0," None ",2011-08-21,233
